Artist,Title,explicit,duration_ms,key,mode,time_signature,tempo,danceability,energy,valence,loudness,speechiness,acousticness,instrumentalness,liveness
Cacho Castaña,Se Titula Soledad,0,265573,0.0,1.0,4.0,136.849,0.464,0.618,0.384,-6.408,0.0493,0.66,0.0,0.719
Cacho Castaña,Dice Que Soy un León,0,162453,9.0,0.0,4.0,135.629,0.538,0.91,0.736,-6.567,0.0716,0.564,0.0,0.219
Cacho Castaña,Aunque No Estés Conmigo,0,178560,0.0,1.0,4.0,117.132,0.612,0.662,0.785,-7.548,0.0434,0.849,0.0,0.541
Cacho Castaña,Amor... Para Hablar de Amor,0,252560,0.0,0.0,4.0,135.583,0.353,0.462,0.316,-10.028,0.0314,0.135,0.000527,0.301
Cacho Castaña,De Repente Sola,0,211133,7.0,0.0,4.0,135.621,0.414,0.439,0.338,-8.815,0.032,0.475,0.0,0.251
Cacho Castaña,Para Mí Que Son Mentiras,0,150653,11.0,0.0,4.0,85.796,0.546,0.763,0.9,-6.005,0.145,0.521,0.0,0.173
Cacho Castaña,Quién Es el Bandido?,0,161306,6.0,1.0,4.0,128.187,0.778,0.9,0.94,-5.461,0.113,0.392,0.0,0.185
Cacho Castaña,Por Vivir Así,0,210200,0.0,0.0,4.0,78.493,0.273,0.675,0.298,-7.259,0.0453,0.366,0.000424,0.411
Cacho Castaña,Amantes Como Yo,0,243120,1.0,1.0,4.0,129.649,0.39,0.638,0.354,-7.447,0.0456,0.375,1.24e-05,0.465
Cacho Castaña,"Pueblo, Tu Nombre Es Argentina",0,164866,2.0,1.0,4.0,115.534,0.75,0.713,0.872,-6.034,0.0685,0.759,0.0,0.177
Cacho Castaña,Vamos a la Calle,0,147626,2.0,0.0,4.0,125.327,0.852,0.774,0.972,-5.091,0.0787,0.64,0.0,0.0628
Cacho Castaña,La Gente Está Diciendo,0,146466,1.0,1.0,4.0,133.333,0.695,0.884,0.618,-5.151,0.233,0.535,0.0,0.177
Cacho Castaña,Corazón de Maniquí,0,179146,9.0,0.0,4.0,122.342,0.655,0.762,0.866,-4.59,0.0787,0.624,0.0,0.315
Cacho Castaña,Serenatas... A Quién?,0,194040,9.0,0.0,4.0,108.438,0.355,0.601,0.374,-8.006,0.0819,0.594,0.0,0.276
Cacho Castaña,La Mesa de la Casa de Mis Viejos,0,259385,11.0,1.0,4.0,105.631,0.48,0.494,0.296,-7.234,0.0287,0.692,0.0,0.148
Cacho Castaña,"Si Me Permite, la Voy a Llamar",0,111706,7.0,0.0,4.0,130.351,0.645,0.63,0.88,-5.519,0.032,0.421,0.0,0.604
Cacho Castaña,Yo Soy Casado,0,174920,1.0,1.0,4.0,68.521,0.442,0.618,0.507,-6.74,0.0383,0.402,4.01e-06,0.32
Cacho Castaña,Son las Seis de la Mañana,0,167920,9.0,0.0,4.0,120.243,0.508,0.441,0.432,-7.694,0.031,0.741,5.58e-06,0.425
Cacho Castaña,Parate y Tomate un Mate,0,137413,4.0,0.0,4.0,151.475,0.688,0.668,0.864,-7.081,0.0534,0.579,0.0,0.133
Cacho Castaña,Lo Llaman el Matador,0,182573,1.0,1.0,4.0,106.619,0.63,0.591,0.728,-12.655,0.0939,0.0931,0.0,0.101
Cacho Castaña,Mirame las Manos,0,224226,9.0,1.0,3.0,172.092,0.295,0.408,0.331,-13.179,0.064,0.7,0.0,0.114
Cacho Castaña,Siempre Me Pasa Lo Mismo,0,221840,6.0,1.0,3.0,117.441,0.691,0.551,0.653,-15.021,0.147,0.256,0.0,0.0872
Cacho Castaña,Un Insolente Cantor,0,224920,5.0,0.0,4.0,112.3,0.494,0.317,0.413,-14.466,0.0433,0.821,0.0,0.0367
Cacho Castaña,Las Cosas Más Sencillas del Amor,0,263466,5.0,1.0,4.0,84.354,0.355,0.256,0.183,-15.854,0.0542,0.788,0.0,0.0976
Cacho Castaña,Mi Dulce Aventura,0,206613,4.0,1.0,4.0,137.258,0.348,0.326,0.333,-15.011,0.0356,0.315,0.0,0.258
Cacho Castaña,Yo Soy Hijo de Italiano,0,213640,10.0,1.0,4.0,140.585,0.534,0.502,0.62,-13.067,0.14,0.193,0.0,0.125
Cacho Castaña,"¡Vamos a Vivir, Amiga Mía!",0,240586,2.0,1.0,3.0,131.654,0.364,0.172,0.269,-17.554,0.0369,0.854,0.0,0.0945
Cacho Castaña,"Un Divagante, un Aventurero",0,125546,0.0,1.0,4.0,138.745,0.663,0.589,0.889,-14.422,0.175,0.27,0.0,0.0863
Cacho Castaña,Para Vivir un Gran Amor,0,241666,7.0,1.0,4.0,78.015,0.244,0.266,0.411,-15.405,0.032,0.604,3.61e-06,0.079
Cacho Castaña,Para Vivir un Gran Amor,0,244933,7.0,1.0,4.0,88.22,0.254,0.32,0.443,-12.61,0.03,0.678,2.55e-06,0.144
Cacho Castaña,Atrapada por Mi Amor,0,190506,2.0,1.0,4.0,142.008,0.511,0.556,0.773,-12.269,0.0513,0.835,2.99e-06,0.129
Cacho Castaña,"A Donde Vas, Quedate en Buenos Aires",0,256746,1.0,1.0,4.0,107.034,0.372,0.391,0.359,-11.667,0.0323,0.508,0.000969,0.235
Cacho Castaña,"Un Divagante, un Aventurero",0,127373,0.0,1.0,4.0,139.918,0.694,0.639,0.938,-12.955,0.119,0.327,0.0,0.0776
Cacho Castaña,Un Insolente Cantor,0,227266,5.0,0.0,4.0,113.04,0.522,0.33,0.451,-13.469,0.0411,0.77,1.08e-05,0.0497
Cacho Castaña,"Los Buenos Autos, la Buena Ropa y las Malas Mujeres",0,201933,0.0,1.0,4.0,131.877,0.418,0.496,0.464,-11.354,0.0553,0.535,0.00058,0.0442
Cacho Castaña,Últimamente No Pasa Nada,0,181186,9.0,0.0,4.0,138.962,0.676,0.545,0.896,-15.364,0.128,0.638,1.12e-05,0.0969
Cacho Castaña,Mirame las Manos,0,226320,9.0,0.0,3.0,173.797,0.308,0.415,0.367,-12.51,0.0506,0.816,5.26e-06,0.137
Cacho Castaña,Te Acordás Que Fuiste Mia,0,171653,3.0,1.0,4.0,152.565,0.375,0.359,0.645,-14.898,0.0818,0.71,0.0,0.111
Cacho Castaña,"¡Vamos a Vivir, Amiga Mía!",0,238026,2.0,1.0,3.0,143.086,0.362,0.175,0.295,-16.254,0.0377,0.934,8.15e-05,0.132
Cacho Castaña,Para Vivir un Gran Amor,0,233445,4.0,1.0,4.0,92.902,0.545,0.55,0.335,-7.042,0.0258,0.444,0.0,0.112
Cacho Castaña,Cara de Tramposo / Canciones Son Canciones / La Vuelta del Matador,0,287788,7.0,0.0,4.0,137.693,0.684,0.612,0.916,-13.502,0.0453,0.406,0.0,0.0663
Cacho Castaña,Para Vivir un Gran Amor,0,242462,6.0,1.0,4.0,159.142,0.261,0.609,0.445,-6.613,0.0338,0.269,1.4e-06,0.375
Cacho Castaña,Qué Será De Tí,0,194866,7.0,1.0,4.0,166.708,0.391,0.341,0.275,-7.422,0.0311,0.867,0.0,0.114
Cacho Castaña,La Balada Del Diablo Y La Muerte,0,267200,1.0,1.0,4.0,75.129,0.618,0.324,0.242,-10.539,0.0542,0.888,0.0,0.109
Cacho Castaña,El Último Rey,0,217306,7.0,0.0,4.0,92.711,0.498,0.521,0.338,-6.668,0.0592,0.668,0.0,0.0483
Cacho Castaña,La Reina De La Bailanta - Live In Buenos Aires / 2016 / Bis,0,223546,11.0,0.0,4.0,130.718,0.463,0.857,0.579,-9.542,0.31,0.234,0.0,0.817
Cacho Castaña,Para Vivir Un Gran Amor - Live In Buenos Aires / 2016,0,205546,4.0,1.0,4.0,80.045,0.289,0.362,0.199,-12.622,0.0334,0.24,0.0,0.69
Cacho Castaña,Sabor A Nada - Live In Buenos Aires / 2016,0,230960,5.0,1.0,4.0,95.075,0.491,0.3,0.376,-15.07,0.0702,0.606,0.0,0.936
Cacho Castaña,Y Apareciste Tu - Live In Buenos Aires / 2016,0,202866,3.0,0.0,4.0,140.744,0.337,0.536,0.277,-10.557,0.0446,0.176,0.0,0.943
Cacho Castaña,Cara De Tramposo,0,165600,9.0,1.0,4.0,133.997,0.836,0.531,0.638,-13.609,0.0602,0.12,0.0,0.098
Pescado Rabioso,Bajan,0,204466,9.0,1.0,4.0,87.417,0.554,0.344,0.292,-13.237,0.0291,0.297,0.000404,0.236
Pescado Rabioso,Cementerio Club,0,295826,6.0,0.0,3.0,122.962,0.553,0.288,0.156,-14.516,0.0379,0.134,0.204,0.0988
Pescado Rabioso,Todas las Hojas Son del Viento,0,130080,0.0,1.0,4.0,76.25,0.522,0.169,0.391,-14.107,0.0406,0.657,1.14e-05,0.115
Pescado Rabioso,Cantata de Puentes Amarillos,0,547960,2.0,1.0,4.0,98.261,0.496,0.116,0.343,-16.043,0.0406,0.672,0.0,0.0977
Pescado Rabioso,Las Habladurias del Mundo,0,243266,11.0,1.0,4.0,105.112,0.462,0.434,0.537,-12.799,0.0502,0.0197,0.0604,0.508
Pescado Rabioso,Post-Crucifixion,0,227106,7.0,1.0,4.0,123.584,0.494,0.651,0.512,-7.336,0.0342,0.0956,0.213,0.187
Pescado Rabioso,Despiértate Nena,0,196306,9.0,0.0,4.0,102.385,0.533,0.673,0.587,-8.119,0.036,0.00527,0.0513,0.201
Pescado Rabioso,Me Gusta Ese Tajo,0,144973,2.0,1.0,3.0,158.051,0.377,0.806,0.672,-5.073,0.0758,0.00174,0.791,0.189
Pescado Rabioso,Blues de Cris,0,209333,11.0,0.0,3.0,80.656,0.293,0.71,0.497,-7.571,0.0676,0.0109,0.000667,0.2
Pescado Rabioso,Dulce 3 Nocturno,0,304840,0.0,1.0,4.0,127.696,0.454,0.178,0.166,-14.828,0.0326,0.733,0.00145,0.162
Pescado Rabioso,Como el Viento Voy a Ver,0,311413,11.0,0.0,3.0,113.243,0.438,0.335,0.436,-12.87,0.0425,0.236,0.234,0.102
Pescado Rabioso,Nena Boba,0,186853,0.0,1.0,4.0,111.976,0.623,0.452,0.578,-12.095,0.0583,0.164,0.768,0.348
Pescado Rabioso,Serpiente (Viaja por la Sal),0,538266,7.0,1.0,3.0,122.283,0.43,0.398,0.369,-9.317,0.0338,0.186,0.251,0.161
Pescado Rabioso,Credulidad,0,184960,4.0,1.0,4.0,94.246,0.576,0.112,0.221,-17.683,0.0323,0.862,0.0,0.139
Pescado Rabioso,Mi Espíritu Se Fue,0,268200,2.0,0.0,4.0,86.29,0.514,0.169,0.334,-18.394,0.0441,0.809,0.00984,0.14
Pescado Rabioso,Poseído del Alba,0,221586,5.0,1.0,4.0,98.051,0.52,0.536,0.342,-11.56,0.0351,0.301,0.0882,0.0833
Pescado Rabioso,"Hola, Dulce Viento!",0,162146,7.0,1.0,4.0,113.342,0.574,0.212,0.25,-13.63,0.0354,0.000441,0.104,0.112
Pescado Rabioso,Rock de la Selva Madre,0,462440,7.0,1.0,4.0,111.276,0.309,0.245,0.0778,-15.144,0.032,0.0509,0.305,0.167
Pescado Rabioso,Algo Flota en la Laguna,0,310760,2.0,0.0,4.0,113.969,0.474,0.613,0.545,-8.807,0.0573,0.0342,0.226,0.499
Pescado Rabioso,El Jardinero (Temprano Amaneció),0,543600,2.0,1.0,3.0,149.645,0.372,0.645,0.344,-9.305,0.114,0.0565,0.83,0.112
Pescado Rabioso,Amame Peteribí,0,454213,4.0,0.0,4.0,140.064,0.552,0.636,0.724,-9.705,0.0621,0.267,0.481,0.0722
Pescado Rabioso,Superchería,0,255986,7.0,1.0,3.0,93.977,0.464,0.428,0.116,-13.508,0.0502,0.118,0.0464,0.602
Pescado Rabioso,La Sed Verdadera,0,209973,7.0,0.0,4.0,71.02,0.313,0.312,0.34,-17.012,0.0647,0.722,0.0446,0.395
Pescado Rabioso,"A Starosta, el Idiota",0,193706,10.0,1.0,5.0,107.922,0.414,0.178,0.222,-16.195,0.048,0.711,0.000201,0.0916
Pescado Rabioso,Aguas Claras de Olimpos,0,525880,7.0,1.0,4.0,84.081,0.402,0.198,0.15,-12.578,0.0384,0.731,0.000143,0.121
Pescado Rabioso,Post-Crucifixion,0,226226,7.0,1.0,4.0,123.508,0.509,0.58,0.562,-10.506,0.033,0.135,0.39,0.478
Pescado Rabioso,Nena Boba,0,182773,0.0,1.0,4.0,112.08,0.63,0.546,0.579,-9.247,0.0641,0.186,0.678,0.341
Pescado Rabioso,Blues de Cris,0,209293,11.0,0.0,3.0,81.003,0.446,0.628,0.556,-10.417,0.0537,0.00953,0.00219,0.293
Pescado Rabioso,Como el Viento Voy a Ver,0,306040,11.0,0.0,3.0,113.544,0.439,0.409,0.465,-9.933,0.0424,0.214,0.326,0.117
Pescado Rabioso,Despiértate Nena,0,196160,4.0,0.0,4.0,204.782,0.299,0.575,0.679,-11.017,0.0499,0.007,0.0628,0.234
Pescado Rabioso,Me Gusta Ese Tajo,0,145373,11.0,0.0,3.0,157.436,0.459,0.717,0.673,-8.16,0.0487,0.00159,0.793,0.213
Pescado Rabioso,Corto,0,100666,1.0,1.0,1.0,83.667,0.216,0.295,0.0387,-11.44,0.0327,0.25,0.724,0.174
Pescado Rabioso,Cementerio Club,0,295893,6.0,0.0,3.0,122.532,0.561,0.375,0.143,-11.058,0.0361,0.169,0.186,0.0896
Pescado Rabioso,Credulidad,0,180133,3.0,0.0,4.0,94.128,0.568,0.166,0.298,-13.766,0.0315,0.899,0.0,0.122
Pescado Rabioso,"Hola, Dulce Viento!",0,158466,7.0,1.0,4.0,113.266,0.568,0.297,0.299,-10.27,0.0372,0.00055,0.168,0.133
Pescado Rabioso,Rock de la Selva Madre,0,459466,7.0,1.0,4.0,110.842,0.319,0.334,0.0931,-11.433,0.0306,0.0624,0.366,0.214
Pescado Rabioso,Todas las Hojas Son del Viento,0,130080,0.0,1.0,4.0,76.049,0.523,0.169,0.392,-14.107,0.0403,0.657,1.08e-05,0.115
Pescado Rabioso,Cementerio Club,0,295826,6.0,0.0,3.0,122.963,0.553,0.288,0.155,-14.514,0.0378,0.134,0.204,0.0987
Pescado Rabioso,Por,0,99333,9.0,0.0,4.0,80.344,0.482,0.0494,0.225,-20.229,0.0385,0.753,2.57e-06,0.142
Pescado Rabioso,Superchería,0,255986,7.0,1.0,3.0,93.994,0.463,0.427,0.116,-13.508,0.0501,0.118,0.0464,0.602
Pescado Rabioso,La Sed Verdadera,0,209973,7.0,0.0,4.0,71.018,0.313,0.312,0.341,-17.012,0.0646,0.722,0.0441,0.395
Pescado Rabioso,Cantata de Puentes Amarillos,0,547960,2.0,1.0,4.0,98.101,0.495,0.116,0.343,-16.043,0.0405,0.672,0.0,0.0977
Pescado Rabioso,Bajan,0,204466,9.0,1.0,4.0,87.432,0.553,0.344,0.293,-13.237,0.0292,0.297,0.000453,0.236
Pescado Rabioso,"A Starosta, el Idiota",0,193706,7.0,0.0,3.0,128.401,0.423,0.178,0.224,-16.195,0.0479,0.711,0.000193,0.0916
Pescado Rabioso,Las Habladurias del Mundo,0,243266,11.0,1.0,4.0,105.112,0.462,0.434,0.537,-12.799,0.0502,0.0197,0.0604,0.508
Pescado Rabioso,Panadero Ensoñado,0,37400,2.0,1.0,4.0,76.618,0.769,0.441,0.167,-17.149,0.935,0.408,0.00708,0.487
Pescado Rabioso,Iniciado del Alba,0,192600,2.0,1.0,4.0,121.868,0.474,0.484,0.063,-9.386,0.0605,0.0148,0.000134,0.112
Pescado Rabioso,Poseído del Alba,0,221600,5.0,1.0,4.0,98.2,0.53,0.638,0.306,-8.091,0.0369,0.167,0.0916,0.0899
Pescado Rabioso,Como el Viento Voy a Ver,0,311560,11.0,0.0,3.0,113.718,0.445,0.418,0.442,-9.62,0.0428,0.0913,0.0361,0.0973
Pescado Rabioso,Viajero Naciendo,0,174640,2.0,1.0,4.0,80.299,0.467,0.385,0.392,-11.691,0.0883,0.288,1.88e-05,0.342
Pescado Rabioso,"Hola, Dulce Viento!",0,162200,7.0,1.0,4.0,113.327,0.579,0.294,0.266,-10.269,0.0369,0.000188,0.0459,0.113
Pescado Rabioso,Nena Boba,0,186826,0.0,1.0,4.0,112.1,0.621,0.539,0.548,-8.648,0.0639,0.0531,0.525,0.341
Pescado Rabioso,Rock de la Selva Madre,0,462306,7.0,1.0,4.0,111.379,0.326,0.312,0.087,-11.744,0.0301,0.032,0.104,0.0867
Pescado Rabioso,Amame Peteribí,0,454200,4.0,0.0,4.0,139.811,0.562,0.778,0.582,-6.254,0.0599,0.188,0.591,0.0515
Pescado Rabioso,"16"" de Peteribí",0,18666,1.0,1.0,4.0,133.94,0.635,0.729,0.233,-9.931,0.0978,0.104,0.997,0.0464
Pescado Rabioso,Señorita Zapada,0,95533,10.0,1.0,4.0,68.941,0.559,0.182,0.404,-16.09,0.142,0.501,0.394,0.0979
Pescado Rabioso,Credulidad,0,184693,3.0,0.0,4.0,94.163,0.589,0.153,0.184,-14.3,0.031,0.791,0.0,0.128
Pescado Rabioso,"Hola, Pequeño Ser!",0,579506,2.0,1.0,4.0,105.25,0.402,0.639,0.379,-9.464,0.044,0.0088,0.779,0.174
Pescado Rabioso,Mi Espíritu Se Fue,0,267626,2.0,0.0,4.0,86.475,0.54,0.237,0.329,-14.933,0.0446,0.721,0.00208,0.133
Pescado Rabioso,Sombra de la Noche Negra,0,357466,4.0,0.0,3.0,127.086,0.406,0.632,0.452,-6.912,0.075,0.0445,0.757,0.0567
Pescado Rabioso,La Cereza del Zar,0,106933,7.0,1.0,4.0,83.127,0.527,0.164,0.554,-13.2,0.0366,0.674,0.0,0.123
Pescado Rabioso,Corto,0,102000,1.0,1.0,4.0,84.932,0.215,0.316,0.0384,-10.558,0.0319,0.0761,0.14,0.121
Pescado Rabioso,Aguas Claras de Olimpos,0,525773,7.0,1.0,4.0,82.8,0.387,0.274,0.155,-9.209,0.0378,0.61,1.14e-05,0.124
Pescado Rabioso,Blues de Cris,0,208960,2.0,1.0,3.0,81.42,0.436,0.525,0.549,-13.882,0.0523,0.0134,0.000943,0.185
Pescado Rabioso,El Jardinero (Temprano Amaneció),0,543346,2.0,1.0,4.0,100.29,0.382,0.459,0.361,-15.495,0.13,0.0619,0.82,0.118
Pescado Rabioso,Dulce 3 Nocturno,0,304826,0.0,1.0,4.0,129.44,0.381,0.0787,0.178,-21.215,0.0348,0.729,0.00504,0.217
Pescado Rabioso,Algo Flota en la Laguna,0,310800,5.0,1.0,4.0,114.452,0.497,0.449,0.558,-15.118,0.051,0.0343,0.442,0.421
Pescado Rabioso,Serpiente (Viaja por la Sal),0,538053,7.0,1.0,3.0,122.211,0.428,0.277,0.362,-15.572,0.036,0.198,0.407,0.166
Fontova Y Sus Sobrinos,Oh Mi SIDA,0,251853,2.0,1.0,4.0,141.949,0.649,0.582,0.573,-10.233,0.031,0.682,0.0,0.354
Fontova Y Sus Sobrinos,Agua Podrida,0,211253,9.0,0.0,4.0,130.683,0.677,0.809,0.382,-9.928,0.159,0.606,0.0,0.684
Fontova Y Sus Sobrinos,Cuando Las Barbas,0,247266,2.0,0.0,4.0,102.66,0.684,0.63,0.934,-9.674,0.0361,0.66,2.35e-06,0.226
Fontova Y Sus Sobrinos,El Moco Verde,0,162026,0.0,1.0,4.0,134.595,0.66,0.634,0.731,-10.112,0.0502,0.612,0.0,0.323
Fontova Y Sus Sobrinos,Chacarrera Del Esperma,0,175160,0.0,1.0,3.0,151.565,0.714,0.559,0.89,-10.915,0.0518,0.732,0.701,0.36
Fontova Y Sus Sobrinos,Himno Gastronómico,0,56773,3.0,0.0,4.0,117.756,0.728,0.723,0.846,-9.953,0.248,0.855,0.0,0.418
Fontova Y Sus Sobrinos,Por Favor Cristobalito,0,177146,4.0,1.0,4.0,85.322,0.665,0.586,0.93,-10.344,0.0398,0.225,0.0,0.184
Fontova Y Sus Sobrinos,Aero Sol,0,141306,2.0,0.0,4.0,103.418,0.729,0.62,0.718,-9.921,0.0432,0.747,0.000882,0.172
Fontova Y Sus Sobrinos,Hay Que Matar Al Asesino,0,155560,0.0,1.0,4.0,79.201,0.457,0.913,0.778,-8.795,0.0451,0.206,0.0,0.323
Fontova Y Sus Sobrinos,En El Mar,0,149933,9.0,1.0,4.0,134.25,0.83,0.49,0.936,-10.497,0.0392,0.812,0.0,0.133
Fontova Y Sus Sobrinos,Palo Bonito,0,252746,4.0,1.0,4.0,119.452,0.795,0.719,0.96,-10.772,0.0613,0.816,0.154,0.152
Fontova Y Sus Sobrinos,Romance Del De Biología,0,197333,4.0,0.0,4.0,155.09,0.631,0.616,0.912,-11.131,0.0365,0.549,0.514,0.289
Fontova Y Sus Sobrinos,Finalsida,0,52866,9.0,1.0,3.0,71.661,0.239,0.461,0.348,-6.821,0.0346,0.947,0.0159,0.43
Fontova Y Sus Sobrinos,Los Hermanos Pinzones,0,155600,7.0,1.0,4.0,134.473,0.861,0.59,0.922,-9.163,0.0492,0.383,7.04e-06,0.0729
Fontova Y Sus Sobrinos,Aprieten Los Cantos,0,185413,6.0,1.0,4.0,95.142,0.73,0.546,0.93,-10.998,0.0427,0.799,0.0,0.339
Fontova Y Sus Sobrinos,Casandra,0,259680,11.0,1.0,4.0,136.222,0.659,0.468,0.868,-12.231,0.0301,0.585,1.74e-05,0.0828
Fontova Y Sus Sobrinos,Ya No Te Creo Hombre,0,154640,9.0,0.0,4.0,111.479,0.66,0.676,0.77,-12.198,0.0667,0.355,0.00643,0.712
Fontova Y Sus Sobrinos,Paran-Pan-Pan,0,207720,5.0,1.0,4.0,110.225,0.729,0.617,0.837,-9.193,0.12,0.792,5.83e-06,0.0455
Fontova Y Sus Sobrinos,Reina Del Flan,0,118946,9.0,0.0,4.0,112.502,0.423,0.533,0.628,-12.157,0.172,0.832,0.0,0.722
Fontova Y Sus Sobrinos,Entra A Mi Hogar,0,177906,9.0,1.0,4.0,89.377,0.603,0.575,0.68,-11.558,0.0409,0.516,1.53e-05,0.254
Fontova Y Sus Sobrinos,Aquello,0,200600,9.0,0.0,4.0,104.947,0.739,0.656,0.951,-12.178,0.0493,0.828,0.0139,0.155
Fontova Y Sus Sobrinos,Pingotas De Pelong,0,158146,6.0,1.0,4.0,128.511,0.877,0.551,0.961,-9.735,0.0518,0.139,0.0,0.105
Fontova Y Sus Sobrinos,La Manifestación,0,108853,0.0,1.0,4.0,121.128,0.346,0.254,0.523,-16.206,0.0339,0.862,0.0,0.277
Fontova Y Sus Sobrinos,Zamba Del Miedo,0,227480,4.0,0.0,4.0,147.49,0.424,0.419,0.332,-12.895,0.0321,0.385,0.00211,0.148
Fontova Y Sus Sobrinos,Perdón Si Te Molesto,0,123866,0.0,1.0,4.0,79.025,0.541,0.734,0.499,-9.768,0.141,0.671,0.00029,0.339
Roberto Goyeneche,9 de Julio,0,182150,7.0,1.0,4.0,126.305,0.414,0.417,0.607,-10.243,0.036,0.474,0.499,0.31
Roberto Goyeneche,Pan,0,211471,2.0,1.0,4.0,113.641,0.397,0.41,0.233,-10.823,0.0411,0.742,0.474,0.341
Roberto Goyeneche,Desde el Alma,0,209094,7.0,1.0,4.0,100.283,0.252,0.5,0.369,-8.028,0.0328,0.627,0.225,0.0813
Roberto Goyeneche,Margarita Gauthier,0,189622,7.0,1.0,4.0,112.819,0.382,0.555,0.36,-7.349,0.0448,0.713,0.0254,0.257
Roberto Goyeneche,La Cautiva,0,192905,7.0,1.0,4.0,112.781,0.397,0.48,0.373,-6.464,0.0347,0.431,0.779,0.103
Roberto Goyeneche,Malevaje,0,179547,2.0,1.0,4.0,116.968,0.408,0.422,0.29,-8.72,0.0405,0.613,0.0258,0.146
Roberto Goyeneche,Grillito,0,184301,5.0,0.0,4.0,111.725,0.513,0.412,0.433,-10.434,0.0361,0.562,0.909,0.112
Roberto Goyeneche,A Fuego Lento,0,211698,5.0,0.0,4.0,125.874,0.522,0.763,0.533,-6.168,0.0437,0.457,0.599,0.259
Roberto Goyeneche,Por el Camino,0,186566,11.0,0.0,3.0,105.791,0.389,0.551,0.18,-8.719,0.0678,0.506,0.0376,0.116
Roberto Goyeneche,"Alma, Corazón y Vida",0,182716,6.0,0.0,3.0,97.566,0.436,0.787,0.483,-7.388,0.096,0.342,0.752,0.13
Roberto Goyeneche,Sueño Azul,0,196528,2.0,1.0,4.0,116.552,0.408,0.443,0.285,-8.498,0.0341,0.148,0.87,0.323
Roberto Goyeneche,Retirao,0,201962,11.0,0.0,4.0,112.06,0.48,0.504,0.539,-9.019,0.0353,0.45,0.872,0.0927
Roberto Goyeneche,De Barro,0,181115,4.0,1.0,4.0,121.954,0.471,0.556,0.663,-10.548,0.0407,0.86,1.72e-06,0.445
Roberto Goyeneche,Balada para un Loco,0,242509,8.0,1.0,4.0,133.984,0.485,0.499,0.565,-11.206,0.594,0.752,8.92e-06,0.97
Roberto Goyeneche,Charla Sobre el Vals Con Antonio Carrizo,0,170584,0.0,1.0,3.0,80.731,0.563,0.279,0.614,-18.386,0.772,0.987,1.49e-05,0.379
Roberto Goyeneche,Pedacito de Cielo,0,65718,9.0,1.0,4.0,103.571,0.522,0.55,0.946,-11.614,0.0403,0.902,3.4e-06,0.359
Roberto Goyeneche,Naranjo en Flor,0,163213,5.0,1.0,4.0,115.003,0.544,0.378,0.779,-10.119,0.0611,0.626,2.53e-06,0.649
Roberto Goyeneche,Cristal,0,199349,2.0,1.0,4.0,140.442,0.481,0.499,0.509,-7.963,0.0665,0.742,0.00121,0.524
Roberto Goyeneche,Como Dos Extraños,0,169166,2.0,1.0,3.0,78.856,0.482,0.354,0.425,-10.656,0.057,0.933,0.00123,0.141
Roberto Goyeneche,Viejo Ciego,0,228639,1.0,0.0,4.0,60.164,0.353,0.159,0.191,-15.038,0.0711,0.953,0.0,0.0978
Roberto Goyeneche,Charla Sobre Discépolo Con Antonio Carrizo,0,62662,0.0,1.0,4.0,92.767,0.619,0.179,0.596,-19.352,0.408,0.988,0.00483,0.139
Roberto Goyeneche,Malevaje,0,158452,11.0,0.0,4.0,122.512,0.591,0.45,0.673,-10.32,0.0991,0.895,0.606,0.621
Roberto Goyeneche,Contramarca,0,139946,5.0,0.0,5.0,129.192,0.637,0.465,0.901,-12.914,0.478,0.864,0.0,0.961
Roberto Goyeneche,Berretín,0,166077,5.0,1.0,3.0,69.315,0.529,0.209,0.448,-15.155,0.0499,0.888,1.15e-06,0.108
Roberto Goyeneche,El Motivo,0,161564,2.0,0.0,4.0,110.107,0.498,0.265,0.41,-12.238,0.0683,0.86,0.0,0.971
Roberto Goyeneche,Bandoneon Arrabalero,0,162360,7.0,1.0,4.0,120.627,0.414,0.441,0.682,-7.038,0.0359,0.971,0.00307,0.0854
Roberto Goyeneche,Lejana Tierra Mia,0,174813,10.0,0.0,3.0,98.854,0.451,0.338,0.538,-10.006,0.0422,0.977,0.000665,0.207
Roberto Goyeneche,Por el Camino,0,185426,11.0,0.0,3.0,110.001,0.422,0.517,0.521,-8.65,0.0473,0.923,0.000658,0.113
Roberto Goyeneche,Contra Mar,0,156266,0.0,1.0,4.0,116.408,0.636,0.475,0.766,-8.488,0.291,0.948,0.0,0.157
Roberto Goyeneche,Milonga Ove Peina Canas,0,140053,6.0,1.0,4.0,110.095,0.557,0.505,0.909,-7.831,0.0845,0.974,0.000241,0.372
Roberto Goyeneche,Yo Te Perdono,0,176440,2.0,1.0,5.0,110.017,0.564,0.339,0.521,-9.679,0.0943,0.963,2.99e-05,0.132
Roberto Goyeneche,Tamar,0,174813,7.0,0.0,4.0,109.409,0.566,0.378,0.46,-10.009,0.124,0.964,6.4e-06,0.283
Roberto Goyeneche,Margarita Gauthier,0,189893,2.0,0.0,4.0,56.821,0.437,0.348,0.474,-10.997,0.0399,0.94,3.31e-05,0.17
Roberto Goyeneche,Cuesta Abajo,0,175053,7.0,1.0,3.0,110.791,0.615,0.451,0.723,-9.852,0.115,0.946,0.00644,0.109
